REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
OFFENSE 2.0,16014010,3502,Burglary.,01/24/2016,00:30,1500 block Spring Garden Ave,Spring Garden,1,,
OFFENSE 2.0,16014099,1543,Driving While Operating Privilege is Suspended or Revoked.,01/24/2016,03:29,Isabella St & Sandusky St S,North Shore,1,,
OFFENSE 2.0,16014099,3334,Turning Movements and Required Signals.,01/24/2016,03:29,Isabella St & Sandusky St S,North Shore,1,,
OFFENSE 2.0,16014099,1301,Registration and Certificate of Title Required.,01/24/2016,03:29,Isabella St & Sandusky St S,North Shore,1,,
OFFENSE 2.0,16014099,3733,Fleeing or Attempting to Elude Police Officer,01/24/2016,03:29,Isabella St & Sandusky St S,North Shore,1,,
OFFENSE 2.0,16014251,3304,Criminal Mischief.,01/24/2016,08:00,200 block North Shore Dr,North Shore,1,,
OFFENSE 2.0,16014375,3921,Theft by Unlawful Taking or Disposition.,01/24/2016,08:00,1700 block Brighton Rd,California-Kirkbride,1,,
OFFENSE 2.0,16014210,3745,Accidents Involving Damage to Unattended Veh.or Prop.,01/24/2016,10:37,Liverpool St & Sedgwick St,Manchester,1,,
OFFENSE 2.0,16014221,3929,Retail Theft.,01/24/2016,11:00,300 block Cedar Ave,East Allegheny,1,,
OFFENSE 2.0,16014232,3921(a),Theft by Unlawful Taking or Disposition - Movable item,01/24/2016,11:32,1200 block Voskamp St,Spring Garden,1,,
OFFENSE 2.0,16014254,3304,Criminal Mischief.,01/24/2016,12:00,2700 block Mc Dowell St,Marshall-Shadeland,1,,
OFFENSE 2.0,16014254,2709,Harassment (Non-Specific),01/24/2016,12:00,2700 block Mc Dowell St,Marshall-Shadeland,1,,
OFFENSE 2.0,16014367,2709(a),Harassment.,01/24/2016,16:35,3000 block Cake Way,Marshall-Shadeland,1,,
OFFENSE 2.0,16014367,2706,Terroristic Threats.,01/24/2016,16:35,3000 block Cake Way,Marshall-Shadeland,1,,
OFFENSE 2.0,16014397,2706,Terroristic Threats.,01/24/2016,17:05,Frederick St & Dickson St,Marshall-Shadeland,1,,
OFFENSE 2.0,16014397,3701,Robbery.,01/24/2016,17:05,Frederick St & Dickson St,Marshall-Shadeland,1,,
OFFENSE 2.0,16014398,3701,Robbery.,01/24/2016,17:39,2100 block Rhine St,Spring Hill-City View,1,,
OFFENSE 2.0,16014398,2701,Simple Assault.,01/24/2016,17:39,2100 block Rhine St,Spring Hill-City View,1,,
OFFENSE 2.0,16014398,2705,Recklessly Endangering Another Person.,01/24/2016,17:39,2100 block Rhine St,Spring Hill-City View,1,,
ARREST,16014397,2706,Terroristic Threats.,01/24/2016,18:00,Frederick St & Dickson St,Marshall-Shadeland,1,12,M
ARREST,16014397,3701,Robbery.,01/24/2016,18:00,Frederick St & Dickson St,Marshall-Shadeland,1,12,M
OFFENSE 2.0,16014439,2701(b)(1),Simple Assault - Fight or Scuffle Entered by Mutual Consent,01/24/2016,19:09,200 block Ridge Ave,Allegheny Center,1,,
OFFENSE 2.0,16014466,9498,302 (Mental),01/24/2016,19:55,University Ave,Perry South,1,,
OFFENSE 2.0,16014499,3304(a)(5),CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,01/24/2016,22:10,1300 block Goettmann St,Troy Hill-Herrs Island,1,,
OFFENSE 2.0,16014499,5104,Resisting Arrest or Other Law Enforcement.,01/24/2016,22:10,1300 block Goettmann St,Troy Hill-Herrs Island,1,,
OFFENSE 2.0,16014499,5503(a)(4),DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,01/24/2016,22:10,1300 block Goettmann St,Troy Hill-Herrs Island,1,,
ARREST,16014499,3304(a)(5),CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,01/24/2016,22:24,1300 block Goettmann St,Troy Hill-Herrs Island,1,37,M
ARREST,16014499,5104,Resisting Arrest or Other Law Enforcement.,01/24/2016,22:24,1300 block Goettmann St,Troy Hill-Herrs Island,1,37,M
ARREST,16014499,5503(a)(4),DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,01/24/2016,22:24,1300 block Goettmann St,Troy Hill-Herrs Island,1,37,M
ARREST,15211504,3929,Retail Theft.,01/24/2016,01:45,100 block Forbes Ave,Golden Triangle/Civic Arena,2,36,F
OFFENSE 2.0,16014157,3921(a),Theft by Unlawful Taking or Disposition - Movable item,01/24/2016,06:50,4600 block Carlton St,Central Lawrenceville,2,,
OFFENSE 2.0,16014160,3502,Burglary.,01/24/2016,07:15,500 block William Penn Pl,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,16014160,3921(a),Theft by Unlawful Taking or Disposition - Movable item,01/24/2016,07:15,500 block William Penn Pl,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,16014160,3925,Receiving Stolen Property.,01/24/2016,07:15,500 block William Penn Pl,Golden Triangle/Civic Arena,2,,
ARREST,16014160,3502,Burglary.,01/24/2016,08:00,500 block William Penn Pl,Golden Triangle/Civic Arena,2,26,
ARREST,16014160,3921(a),Theft by Unlawful Taking or Disposition - Movable item,01/24/2016,08:00,500 block William Penn Pl,Golden Triangle/Civic Arena,2,26,
ARREST,16014160,3925,Receiving Stolen Property.,01/24/2016,08:00,500 block William Penn Pl,Golden Triangle/Civic Arena,2,26,
ARREST,15243329,903,Criminal Conspiracy.,01/24/2016,14:06,900 block Second Ave,Sheraden,2,22,M
ARREST,15243329,3701,Robbery.,01/24/2016,14:06,900 block Second Ave,Sheraden,2,22,M
OFFENSE 2.0,16014340,3743,Accidents Involving Damage to Attended Veh. or Property,01/24/2016,15:40,Liberty Ave & 12th St,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,16014360,3743,Accidents Involving Damage to Attended Veh. or Property,01/24/2016,16:27,Grant St & Liberty Ave,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,16014353,3304(a)(4),CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti  Aerosol Spray Paint  Broad Tip Marker  or Similar),01/24/2016,16:30,1800 block Forbes Ave,Bluff,2,,
OFFENSE 2.0,16014404,3921(a),Theft by Unlawful Taking or Disposition - Movable item,01/24/2016,17:55,Liberty Ave & 11th St,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,16014415,5104,Resisting Arrest or Other Law Enforcement.,01/24/2016,18:31,Webster Ave & Belinda St,Middle Hill,2,,
OFFENSE 2.0,16014415,5503,Disorderly Conduct.,01/24/2016,18:31,Webster Ave & Belinda St,Middle Hill,2,,
OFFENSE 2.0,16014415,5505,Public Drunkenness,01/24/2016,18:31,Webster Ave & Belinda St,Middle Hill,2,,
OFFENSE 2.0,16014415,2702,Aggravated Assault.,01/24/2016,18:31,Webster Ave & Belinda St,Middle Hill,2,,
ARREST,16014415,5505,Public Drunkenness,01/24/2016,18:31,Webster Ave & Belinda St,Middle Hill,2,38,F
ARREST,16014415,5104,Resisting Arrest or Other Law Enforcement.,01/24/2016,18:31,Webster Ave & Belinda St,Middle Hill,2,38,F
ARREST,16014415,2702,Aggravated Assault.,01/24/2016,18:31,Webster Ave & Belinda St,Middle Hill,2,38,F
ARREST,16014415,5503,Disorderly Conduct.,01/24/2016,18:31,Webster Ave & Belinda St,Middle Hill,2,38,F
OFFENSE 2.0,16014003,2709(a),Harassment.,01/24/2016,00:15,200 block Augusta St,Duquesne Heights,3,,
OFFENSE 2.0,16014034,5505,Public Drunkenness,01/24/2016,01:24,Brownsville Rd & The Boulevard,Carrick,3,,
OFFENSE 2.0,16014034,5507,Obstructing Highways and Passages.,01/24/2016,01:24,Brownsville Rd & The Boulevard,Carrick,3,,
ARREST,16014034,5507,Obstructing Highways and Passages.,01/24/2016,01:34,Brownsville Rd & The Boulevard,Carrick,3,48,M
ARREST,16014034,5505,Public Drunkenness,01/24/2016,01:34,Brownsville Rd & The Boulevard,Carrick,3,48,M
ARREST,16014045,13(a)(31),Marijuana: Possession Small Amount,01/24/2016,01:53,S 13th St & E Carson St,South Side Flats,3,22,M
OFFENSE 2.0,16014045,13(a)(31),Marijuana: Possession Small Amount,01/24/2016,01:55,S 13th St & E Carson St,South Side Flats,3,,
OFFENSE 2.0,16014060,601.16,Public Urination And Defecation,01/24/2016,02:10,S 12th St & E Carson St,South Side Flats,3,,
OFFENSE 2.0,16014056,5505,Public Drunkenness,01/24/2016,02:20,1300 block E Carson St,South Side Flats,3,,
OFFENSE 2.0,16014091,5505,Public Drunkenness,01/24/2016,03:30,2500 block Brownsville Rd,Carrick,3,,
OFFENSE 2.0,16014114,2701,Simple Assault.,01/24/2016,04:06,2000 block Spring St,Arlington,3,,
ARREST,16014114,2701,Simple Assault.,01/24/2016,04:14,2000 block Spring St,Arlington,3,43,M
ARREST,15237762,9015,Failure To Appear/Arrest on Attachment Order,01/24/2016,09:20,S 18th St & Wrights Way,Bluff,3,19,M
OFFENSE 2.0,16010738,9496,Dead on Arrival (DOA),01/24/2016,10:00,Stewart Ave,Carrick,3,,
OFFENSE 2.0,16014217,3934,Theft from Vehicle,01/24/2016,10:30,S 18th St & Larkins Way,South Side Flats,3,,
